Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
14192291441,"Apr 6, 2025, 5:33:48 PM",Evening Weight Training,Weight Training,,4298,0,140.0,11,false,,,activities/15146936451.tcx.gz,,,4298.0,4298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,104.0,,,557.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192291566,"Mar 31, 2025, 8:54:28 PM",Night Workout,Workout,,791,0,119.0,1,false,,,activities/15146936586.tcx.gz,,,791.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,119.0,97.0,,,85.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192291838,"Mar 31, 2025, 8:28:43 PM",Night Ride,Virtual Ride,,1198,0,128.0,2,false,,,activities/15146936845.tcx.gz,,,1198.0,1198.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,128.0,96.0,,,139.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192292036,"Mar 27, 2025, 11:50:44 AM",Lunch Weight Training,Weight Training,,5389,0,128.0,13,false,,,activities/15146937004.tcx.gz,,,5389.0,5389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,128.0,100.0,,,658.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192292227,"Mar 26, 2025, 6:39:57 PM",Evening Weight Training,Weight Training,,3559,0,116.0,5,false,,,activities/15146937251.tcx.gz,,,3559.0,3559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,116.0,77.0,,,235.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192292286,"Mar 6, 2025, 7:48:33 PM",Evening Weight Training,Weight Training,,3494,0,116.0,5,false,,,activities/15146937395.tcx.gz,,,3494.0,3494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,116.0,81.0,,,202.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192292466,"Feb 19, 2025, 5:55:59 PM",Evening Weight Training,Weight Training,,1956,0,113.0,3,false,,,activities/15146937504.tcx.gz,,,1956.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,113.0,84.0,,,126.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192292691,"Feb 18, 2025, 4:56:50 PM",Afternoon Weight Training,Weight Training,,3156,0,138.0,8,false,,,activities/15146937756.tcx.gz,,,3156.0,3156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,106.0,,,451.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192292813,"Feb 17, 2025, 6:23:10 PM",Evening Ride,Virtual Ride,,1198,0,126.0,3,false,,,activities/15146937892.tcx.gz,,,1198.0,1198.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,126.0,104.0,,,182.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14192293112,"Feb 17, 2025, 6:45:05 PM",Evening Workout,Workout,,523,0,128.0,1,false,,,activities/15146938174.tcx.gz,,,523.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,128.0,108.0,,,79.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
